DATE_TIME;LATITUDE;LONGITUDE;GEOHASH;MAXIMUM_SPEED;MINIMUM_SPEED;AVERAGE_SPEED;NUMBER_OF_VEHICLES
2022-02-18 16:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;101;1;45;357
2022-09-08 10:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;110;2;42;354
2022-09-08 11:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;111;2;32;409
2022-09-08 12:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;114;2;42;360
2022-09-08 13:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;100;2;41;300
2022-05-16 06:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;124;6;60;529
2022-05-16 07:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;120;6;47;534
2022-05-18 22:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;113;2;54;390
2022-05-18 23:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;120;5;60;314
2022-02-18 09:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;108;4;49;320
2022-09-18 03:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;122;6;66;134
2022-09-15 11:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;113;2;38;338
2022-09-15 12:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;114;2;43;351
2022-02-14 20:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;122;6;59;307
2022-02-14 21:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;115;7;60;328
2022-02-14 22:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;126;11;63;293
2022-02-14 23:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;130;8;64;212
2022-09-15 13:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;111;1;40;318
2022-09-17 19:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;99;2;47;306
2022-09-17 20:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;107;4;59;330
2022-02-15 04:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;125;6;63;96
2022-02-15 05:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;121;6;62;252
2022-02-24 16:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;100;1;39;319
2022-05-21 20:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;136;6;61;324
2022-05-21 21:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;129;6;57;363
2022-05-21 22:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;124;3;58;350
2022-03-02 08:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;103;1;39;478
2022-09-21 19:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;96;2;27;324
2022-09-21 20:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;113;2;48;311
2022-09-21 21:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;122;6;61;297
2022-01-04 03:00:00.0000000;289215078203392;410311882440704;sxk96j;125;6;67;104
2022-01-04 04:00:00.0000000;289215078203392;410311882440704;sxk96j;118;6;65;111
2022-01-04 05:00:00.0000000;289215078203392;410311882440704;sxk96j;122;6;63;252
2022-01-04 06:00:00.0000000;289215078203392;410311882440704;sxk96j;121;6;61;561
2022-01-04 07:00:00.0000000;289215078203392;410311882440704;sxk96j;107;4;45;521
2022-01-04 08:00:00.0000000;289215078203392;410311882440704;sxk96j;120;2;46;397
2022-01-11 10:00:00.0000000;289215078203392;410311882440704;sxk96j;103;1;41;404
2022-01-11 11:00:00.0000000;289215078203392;410311882440704;sxk96j;110;2;50;482
2022-01-11 12:00:00.0000000;289215078203392;410311882440704;sxk96j;101;1;44;497
2022-01-11 13:00:00.0000000;289215078203392;410311882440704;sxk96j;103;2;50;468
2022-01-11 14:00:00.0000000;289215078203392;410311882440704;sxk96j;109;2;44;440
2022-01-11 15:00:00.0000000;289215078203392;410311882440704;sxk96j;104;1;39;440
2022-01-11 16:00:00.0000000;289215078203392;410311882440704;sxk96j;105;1;34;391
2022-01-18 04:00:00.0000000;289215078203392;410311882440704;sxk96j;132;6;63;102
2022-01-18 05:00:00.0000000;289215078203392;410311882440704;sxk96j;122;6;61;237
2022-01-18 06:00:00.0000000;289215078203392;410311882440704;sxk96j;123;6;60;477
2022-01-18 07:00:00.0000000;289215078203392;410311882440704;sxk96j;104;2;44;579
2022-01-18 08:00:00.0000000;289215078203392;410311882440704;sxk96j;96;2;42;398
2022-01-18 09:00:00.0000000;289215078203392;410311882440704;sxk96j;102;2;37;396
2022-01-18 10:00:00.0000000;289215078203392;410311882440704;sxk96j;117;2;47;471
2022-01-26 04:00:00.0000000;289215078203392;410311882440704;sxk96j;123;8;58;95
2022-01-26 05:00:00.0000000;289215078203392;410311882440704;sxk96j;123;6;57;178
2022-01-26 06:00:00.0000000;289215078203392;410311882440704;sxk96j;115;6;57;368
2022-01-26 07:00:00.0000000;289215078203392;410311882440704;sxk96j;106;6;56;564
2022-01-26 08:00:00.0000000;289215078203392;410311882440704;sxk96j;110;2;55;496
2022-01-26 09:00:00.0000000;289215078203392;410311882440704;sxk96j;107;2;58;486
2022-01-26 10:00:00.0000000;289215078203392;410311882440704;sxk96j;118;7;56;501
2022-05-01 09:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;125;6;63;282
2022-05-01 10:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;141;7;65;283
2022-05-01 11:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;144;6;66;254
2022-05-01 12:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;120;10;66;290
2022-02-01 22:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;120;2;59;323
2022-09-01 13:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;110;2;47;334
2022-09-09 17:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;99;4;46;234
2022-09-09 18:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;103;2;28;225
2022-09-09 19:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;100;1;26;245
2022-05-06 11:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;119;2;54;485
2022-05-06 12:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;116;2;53;477
2022-05-06 13:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;126;1;56;421
2022-02-02 19:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;94;1;29;461
2022-02-02 20:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;109;3;47;417
2022-02-02 21:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;107;6;57;359
2022-02-02 22:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;125;6;57;255
2022-09-06 00:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;123;11;65;274
2022-09-06 01:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;119;7;66;160
2022-05-13 17:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;104;1;38;403
2022-05-13 18:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;127;1;48;396
2022-05-13 19:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;110;2;55;376
2022-09-11 02:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;137;6;64;200
2022-09-11 03:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;144;6;68;129
2022-09-11 04:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;123;6;63;107
2022-02-14 10:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;105;2;32;408
2022-09-15 22:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;136;3;62;344
2022-09-15 23:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;132;6;64;304
2022-05-20 14:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;113;2;54;438
2022-09-10 17:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;118;2;50;309
2022-09-10 18:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;108;1;40;362
2022-09-10 19:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;114;2;34;375
2022-05-10 20:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;108;3;49;392
2022-05-10 21:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;122;6;61;376
2022-02-10 05:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;138;3;60;263
2022-02-10 06:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;120;6;60;450
2022-02-10 07:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;102;6;48;403
2022-02-10 08:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;106;4;49;306
2022-09-11 23:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;123;6;63;297
2022-05-19 07:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;135;5;63;476
2022-02-17 11:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;105;2;50;380
2022-02-17 12:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;112;3;53;392
2022-02-17 13:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;101;2;56;375
2022-02-17 14:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;116;2;53;312
2022-09-19 16:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;110;2;48;300
2022-05-16 18:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;108;3;43;464
2022-05-16 19:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;110;2;36;443
2022-02-14 02:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;142;6;65;104
2022-02-14 03:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;121;6;62;96
2022-02-14 04:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;156;6;66;104
2022-02-14 05:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;128;6;61;222
2022-02-19 00:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;146;2;59;230
2022-09-27 11:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;114;2;41;385
2022-09-27 12:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;103;2;47;327
2022-09-27 13:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;106;2;48;302
2022-05-20 10:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;111;1;40;447
2022-05-20 11:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;116;2;36;426
2022-05-20 12:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;130;2;45;523
2022-05-23 05:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;123;6;63;266
2022-05-23 06:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;125;6;64;566
2022-09-24 02:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;116;7;67;151
2022-05-09 13:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;103;3;53;154
2022-05-09 14:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;114;1;53;412
2022-05-09 15:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;120;2;53;456
2022-09-10 20:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;124;3;53;292
2022-05-20 15:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;103;2;40;418
2022-05-20 16:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;107;1;27;359
2022-02-08 07:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;86;2;43;340
2022-02-08 08:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;97;1;35;228
2022-02-08 09:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;111;1;32;353
2022-02-09 10:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;107;2;44;396
2022-02-09 11:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;109;2;49;356
2022-02-13 00:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;132;5;64;227
2022-09-15 02:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;135;7;63;127
2022-09-15 03:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;141;6;65;99
2022-02-18 12:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;95;2;43;295
2022-02-13 09:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;140;7;62;264
2022-02-13 10:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;132;6;64;246
2022-02-13 11:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;134;12;65;230
2022-02-13 12:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;126;13;66;236
2022-02-14 11:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;118;1;47;312
2022-02-14 12:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;113;1;51;504
2022-09-16 00:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;138;8;66;280
2022-09-16 01:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;151;6;65;223
2022-09-16 02:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;132;6;62;130
2022-09-16 03:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;154;6;67;91
2022-09-16 04:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;128;4;64;110
2022-02-17 06:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;113;6;60;332
2022-05-15 11:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;117;6;64;264
2022-05-15 12:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;114;6;51;296
2022-02-18 07:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;114;6;52;414
2022-09-17 06:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;134;6;60;405
2022-09-17 07:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;118;7;65;387
2022-09-14 18:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;103;3;36;312
2022-09-14 19:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;118;1;37;336
2022-09-14 20:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;116;10;60;299
2022-05-19 00:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;134;6;66;232
2022-09-14 02:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;144;6;65;127
2022-09-14 03:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;111;6;65;76
2022-09-14 04:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;121;6;60;124
2022-09-14 05:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;140;6;63;219
2022-05-19 01:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;157;6;64;162
2022-09-17 18:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;114;1;42;333
2022-09-19 21:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;119;6;61;341
2022-09-19 22:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;132;8;62;287
2022-09-19 23:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;130;7;67;251
2022-09-20 00:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;117;18;67;253
2022-05-25 01:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;124;6;60;189
2022-02-22 10:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;112;2;46;343
2022-02-23 21:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;108;7;57;322
2022-02-23 22:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;131;6;63;294
2022-02-23 03:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;104;6;62;72
2022-09-22 04:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;108;6;57;109
2022-09-22 05:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;120;6;62;198
2022-09-22 06:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;111;6;60;375
2022-09-22 07:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;106;2;42;270
2022-05-23 07:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;107;2;45;540
2022-05-23 08:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;106;2;30;339
2022-05-23 09:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;109;1;31;408
2022-05-23 22:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;116;6;60;325
2022-05-23 23:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;143;4;60;279
2022-05-22 16:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;116;2;60;347
2022-05-22 17:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;114;11;62;288
2022-05-22 18:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;107;4;57;304
2022-05-22 19:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;127;1;62;314
2022-05-26 13:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;102;2;41;529
2022-05-26 14:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;101;1;46;474
2022-09-23 18:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;103;1;36;235
2022-09-23 19:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;105;2;37;308
2022-09-23 20:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;120;4;58;305
2022-02-28 20:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;120;7;59;345
2022-02-28 21:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;125;11;65;342
2022-05-27 13:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;111;3;45;482
2022-05-27 14:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;106;1;48;361
2022-05-27 15:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;127;2;39;400
2022-05-27 16:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;104;2;38;337
2022-09-29 03:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;146;6;65;110
2022-05-27 17:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;104;2;52;350
2022-05-27 18:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;100;2;44;411
2022-05-27 19:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;114;4;45;386
2022-05-27 20:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;159;6;60;357
2022-05-27 21:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;120;7;58;389
2022-05-28 15:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;97;3;20;387
2022-05-28 16:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;101;2;25;365
2022-05-28 17:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;109;6;50;355
2022-05-29 04:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;143;7;68;123
2022-05-29 05:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;155;7;63;158
2022-05-29 06:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;140;6;58;245
2022-09-11 21:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;112;7;62;295
2022-09-11 22:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;129;6;62;323
2022-02-12 10:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;119;2;54;299
2022-02-12 11:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;107;6;55;255
2022-02-14 09:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;108;2;24;355
2022-05-13 11:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;111;6;42;469
2022-02-12 23:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;109;6;62;261
2022-02-09 08:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;108;2;45;316
2022-02-09 09:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;105;2;44;387
2022-02-08 06:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;104;6;59;444
2022-02-14 13:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;119;1;52;424
2022-02-14 14:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;121;1;52;382
2022-09-22 09:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;109;2;25;274
2022-02-15 08:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;109;2;53;265
2022-02-15 09:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;104;2;46;389
2022-09-19 19:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;108;1;35;316
2022-09-14 15:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;115;2;41;318
2022-09-14 16:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;103;4;50;283
2022-09-14 17:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;109;3;48;349
2022-05-14 14:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;111;3;19;401
2022-05-14 15:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;104;2;22;371
2022-05-14 16:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;126;6;32;380
2022-05-19 10:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;118;7;56;484
2022-05-19 11:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;116;3;55;494
2022-02-18 00:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;140;7;65;213
2022-02-18 01:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;135;6;67;182
2022-02-18 02:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;138;6;65;131
2022-02-18 03:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;129;1;62;100
2022-09-21 09:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;117;1;32;405
2022-09-21 10:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;106;2;37;404
2022-05-23 10:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;126;2;36;355
2022-05-23 11:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;110;2;36;372
2022-05-23 12:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;109;1;35;528
2022-05-23 13:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;108;2;41;453
2022-09-20 02:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;128;6;64;107
2022-09-20 03:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;151;6;67;92
2022-09-20 04:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;118;7;65;121
2022-09-20 05:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;135;6;65;211
2022-02-24 02:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;139;7;63;127
2022-05-23 00:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;127;6;66;251
2022-05-23 01:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;139;7;68;165
2022-05-23 02:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;138;8;65;126
2022-05-20 01:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;132;6;66;163
2022-02-19 12:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;104;1;50;376
2022-02-19 13:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;110;1;39;347
2022-02-22 15:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;100;1;44;353
2022-02-22 16:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;105;2;46;320
2022-02-22 17:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;112;2;36;331
2022-02-22 18:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;101;1;37;313
2022-02-24 06:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;124;4;57;364
2022-02-24 07:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;101;3;47;375
2022-05-25 12:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;104;2;45;475
2022-05-25 13:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;123;2;48;428
2022-05-25 14:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;103;1;33;392
2022-09-27 21:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;127;1;62;332
2022-09-27 22:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;120;7;63;347
2022-09-27 23:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;135;9;66;268
2022-02-27 09:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;118;8;65;292
2022-02-27 10:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;120;6;64;244
2022-09-28 03:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;144;6;66;99
2022-02-25 23:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;110;6;64;273
2022-02-26 00:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;128;3;63;254
2022-02-26 01:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;135;3;66;189
2022-02-26 02:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;140;6;65;139
2022-05-28 18:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;116;6;59;372
2022-05-28 19:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;118;7;60;352
2022-09-28 08:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;99;1;26;317
2022-09-28 09:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;99;1;29;330
2022-02-27 17:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;126;9;62;230
2022-02-27 18:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;133;4;62;261
2022-02-27 19:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;117;8;62;319
2022-02-27 20:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;121;6;60;296
2022-02-25 02:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;115;7;61;108
2022-02-27 05:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;132;7;64;138
2022-02-27 06:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;144;7;58;218
2022-02-27 07:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;145;6;61;234
2022-02-27 08:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;117;7;66;217
2022-09-26 21:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;126;7;64;344
2022-05-30 03:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;129;6;65;109
2022-03-06 10:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;119;8;65;359
2022-03-11 10:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;110;2;53;365
2022-03-13 11:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;115;9;60;223
2022-03-13 06:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;105;6;48;170
2022-03-11 18:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;128;3;58;375
2022-03-11 19:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;106;6;58;330
2022-03-11 20:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;112;3;56;272
2022-03-11 21:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;121;6;60;240
2022-05-11 07:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;121;1;37;512
2022-05-11 08:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;115;1;34;393
2022-05-11 09:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;118;1;28;586
2022-05-11 10:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;99;1;25;505
2022-05-11 11:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;104;2;28;538
2022-05-11 12:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;107;3;44;522
2022-05-11 13:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;103;2;46;629
