DATE_TIME;LATITUDE;LONGITUDE;GEOHASH;MAXIMUM_SPEED;MINIMUM_SPEED;AVERAGE_SPEED;NUMBER_OF_VEHICLES;year;month;monthday;weekday
2022-05-24 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;150;1;74;215;2022;5;24;3
2022-10-04 09:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;147;2;46;322;2022;10;4;3
2022-10-04 10:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;128;2;60;362;2022;10;4;3
2022-10-04 11:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;108;2;54;291;2022;10;4;3
2022-05-31 10:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;136;7;55;406;2022;5;31;3
2022-05-31 11:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;126;2;59;352;2022;5;31;3
2022-05-31 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;134;2;58;451;2022;5;31;3
2022-05-31 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;125;2;55;420;2022;5;31;3
2022-03-08 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;137;2;71;296;2022;3;8;3
2022-05-31 06:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;167;1;79;435;2022;5;31;3
2022-05-31 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;132;2;60;514;2022;5;31;3
2022-05-31 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;141;2;50;407;2022;5;31;3
2022-05-31 09:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;139;1;50;344;2022;5;31;3
2022-03-08 11:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;115;2;52;467;2022;3;8;3
2022-03-08 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;116;3;53;415;2022;3;8;3
2022-03-08 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;113;2;54;426;2022;3;8;3
2022-03-08 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;109;2;51;457;2022;3;8;3
2022-06-14 06:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;147;7;81;469;2022;6;14;3
2022-03-15 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;157;4;71;201;2022;3;15;3
2022-03-15 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;155;8;76;157;2022;3;15;3
2022-10-11 21:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;159;3;74;345;2022;10;11;3
2022-10-11 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;145;4;74;291;2022;10;11;3
2022-10-11 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;167;6;81;279;2022;10;11;3
2022-06-14 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;166;9;79;148;2022;6;14;3
2022-06-14 02:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;157;11;78;100;2022;6;14;3
2022-06-21 20:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;138;3;69;283;2022;6;21;3
2022-06-21 21:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;140;1;77;303;2022;6;21;3
2022-06-21 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;133;6;68;260;2022;6;21;3
2022-06-21 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;157;10;75;266;2022;6;21;3
2022-03-29 19:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;119;3;33;409;2022;3;29;3
2022-03-29 20:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;140;1;59;392;2022;3;29;3
2022-03-29 21:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;148;2;69;352;2022;3;29;3
2022-03-29 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;156;2;78;286;2022;3;29;3
2022-07-12 19:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;123;2;56;265;2022;7;12;3
2022-01-18 11:00:00.0000000;289874255020032;411025987862528;sxk9gd;114;6;58;453;2022;1;18;3
2022-01-18 12:00:00.0000000;289874255020032;411025987862528;sxk9gd;125;1;62;446;2022;1;18;3
2022-01-18 13:00:00.0000000;289874255020032;411025987862528;sxk9gd;134;4;59;419;2022;1;18;3
2022-01-18 14:00:00.0000000;289874255020032;411025987862528;sxk9gd;117;3;60;447;2022;1;18;3
2022-01-18 15:00:00.0000000;289874255020032;411025987862528;sxk9gd;129;6;56;379;2022;1;18;3
2022-01-18 16:00:00.0000000;289874255020032;411025987862528;sxk9gd;119;4;60;346;2022;1;18;3
2022-02-01 05:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;140;12;83;244;2022;2;1;3
2022-02-01 06:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;153;12;76;467;2022;2;1;3
2022-02-01 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;139;4;61;555;2022;2;1;3
2022-02-01 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;134;1;65;393;2022;2;1;3
2022-05-03 20:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;117;2;49;307;2022;5;3;3
2022-05-03 21:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;123;10;64;258;2022;5;3;3
2022-05-03 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;124;2;59;284;2022;5;3;3
2022-02-22 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;133;2;54;476;2022;2;22;3
2022-02-22 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;138;2;53;487;2022;2;22;3
2022-09-20 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;120;1;57;431;2022;9;20;3
2022-09-13 21:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;133;6;72;271;2022;9;13;3
2022-09-13 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;142;4;75;292;2022;9;13;3
2022-09-13 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;144;2;73;229;2022;9;13;3
2022-05-17 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;150;2;71;344;2022;5;17;3
2022-05-17 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;145;2;72;284;2022;5;17;3
2022-05-24 02:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;154;23;80;97;2022;5;24;3
2022-05-24 05:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;161;9;86;130;2022;5;24;3
2022-05-24 06:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;154;3;78;457;2022;5;24;3
2022-02-22 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;163;2;76;207;2022;2;22;3
2022-09-20 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;150;6;81;141;2022;9;20;3
2022-09-20 02:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;189;7;79;108;2022;9;20;3
2022-02-22 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;124;1;57;291;2022;2;22;3
2022-09-27 09:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;130;2;48;404;2022;9;27;3
2022-09-27 10:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;125;2;51;396;2022;9;27;3
2022-10-04 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;147;2;39;338;2022;10;4;3
2022-03-08 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;138;19;80;61;2022;3;8;3
2022-03-08 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;143;12;79;97;2022;3;8;3
2022-03-08 05:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;150;14;80;244;2022;3;8;3
2022-03-08 15:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;116;2;50;454;2022;3;8;3
2022-03-15 18:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;95;2;21;611;2022;3;15;3
2022-10-18 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;122;1;44;306;2022;10;18;3
2022-10-18 15:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;110;2;37;537;2022;10;18;3
2022-03-22 18:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;107;1;22;579;2022;3;22;3
2022-03-22 19:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;114;2;34;450;2022;3;22;3
2022-10-18 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;149;3;77;282;2022;10;18;3
2022-10-25 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;132;2;57;330;2022;10;25;3
2022-06-28 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;133;5;55;270;2022;6;28;3
2022-11-01 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;145;7;78;204;2022;11;1;3
2022-06-28 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;154;6;76;278;2022;6;28;3
2022-11-01 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;150;9;82;134;2022;11;1;3
2022-04-12 20:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;145;4;74;302;2022;4;12;3
2022-04-12 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;176;8;78;214;2022;4;12;3
2022-04-12 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;175;4;77;124;2022;4;12;3
2022-11-01 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;150;7;71;277;2022;11;1;3
2022-11-01 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;153;5;78;256;2022;11;1;3
2022-07-19 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;157;20;81;88;2022;7;19;3
2022-07-19 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;155;15;83;121;2022;7;19;3
2022-07-19 05:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;149;10;82;217;2022;7;19;3
2022-07-12 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;150;4;75;259;2022;7;12;3
2022-08-02 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;169;3;65;270;2022;8;2;3
2022-04-19 09:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;131;2;53;388;2022;4;19;3
2022-04-19 10:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;135;2;59;390;2022;4;19;3
2022-04-19 11:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;125;2;57;451;2022;4;19;3
2022-04-19 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;124;2;56;398;2022;4;19;3
2022-08-02 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;121;2;50;335;2022;8;2;3
2022-08-02 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;133;3;50;384;2022;8;2;3
2022-04-26 19:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;127;2;35;388;2022;4;26;3
2022-11-29 17:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;104;1;22;456;2022;11;29;3
2022-01-18 04:00:00.0000000;289874255020032;411025987862528;sxk9gd;164;7;79;107;2022;1;18;3
2022-01-18 05:00:00.0000000;289874255020032;411025987862528;sxk9gd;145;5;81;237;2022;1;18;3
2022-01-18 06:00:00.0000000;289874255020032;411025987862528;sxk9gd;148;4;76;340;2022;1;18;3
2022-01-18 07:00:00.0000000;289874255020032;411025987862528;sxk9gd;146;2;53;526;2022;1;18;3
2022-01-18 08:00:00.0000000;289874255020032;411025987862528;sxk9gd;120;1;47;369;2022;1;18;3
2022-01-18 09:00:00.0000000;289874255020032;411025987862528;sxk9gd;129;2;58;360;2022;1;18;3
2022-01-18 10:00:00.0000000;289874255020032;411025987862528;sxk9gd;115;2;60;405;2022;1;18;3
2022-02-01 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;156;6;72;157;2022;2;1;3
2022-02-01 02:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;163;11;75;81;2022;2;1;3
2022-09-06 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;147;1;73;314;2022;9;6;3
2022-09-06 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;150;6;78;272;2022;9;6;3
2022-02-22 09:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;133;2;56;503;2022;2;22;3
2022-05-17 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;143;5;76;233;2022;5;17;3
2022-09-13 18:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;101;2;22;527;2022;9;13;3
2022-09-13 19:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;133;2;29;417;2022;9;13;3
2022-09-13 20:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;123;2;64;298;2022;9;13;3
2022-05-24 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;142;4;55;548;2022;5;24;3
2022-05-24 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;137;2;47;437;2022;5;24;3
2022-09-20 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;150;18;83;85;2022;9;20;3
2022-09-20 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;160;3;84;125;2022;9;20;3
2022-09-20 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;127;2;44;346;2022;9;20;3
2022-09-20 09:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;126;2;55;354;2022;9;20;3
2022-10-04 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;150;7;76;213;2022;10;4;3
2022-10-04 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;167;6;80;170;2022;10;4;3
2022-10-04 02:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;147;25;82;107;2022;10;4;3
2022-09-27 02:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;156;16;85;101;2022;9;27;3
2022-09-27 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;145;11;84;102;2022;9;27;3
2022-03-01 15:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;127;2;54;423;2022;3;1;3
2022-03-01 16:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;123;2;51;440;2022;3;1;3
2022-03-01 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;155;2;75;231;2022;3;1;3
2022-03-01 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;156;2;75;250;2022;3;1;3
2022-10-04 05:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;156;12;81;260;2022;10;4;3
2022-10-04 06:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;159;5;75;378;2022;10;4;3
2022-10-04 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;125;5;52;330;2022;10;4;3
2022-06-21 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;138;14;72;100;2022;6;21;3
2022-06-21 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;150;17;75;128;2022;6;21;3
2022-06-21 05:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;146;6;76;253;2022;6;21;3
2022-06-14 05:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;157;7;83;231;2022;6;14;3
2022-10-11 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;130;5;57;500;2022;10;11;3
2022-10-11 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;126;2;60;473;2022;10;11;3
2022-10-11 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;133;2;53;404;2022;10;11;3
2022-03-22 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;114;4;55;475;2022;3;22;3
2022-03-22 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;102;3;53;451;2022;3;22;3
2022-03-22 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;116;2;51;513;2022;3;22;3
2022-06-28 15:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;137;2;58;420;2022;6;28;3
2022-06-28 16:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;124;3;53;454;2022;6;28;3
2022-03-29 02:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;152;18;72;110;2022;3;29;3
2022-03-29 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;185;4;84;93;2022;3;29;3
2022-03-29 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;172;3;78;119;2022;3;29;3
2022-07-05 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;147;4;69;192;2022;7;5;3
2022-07-05 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;166;6;71;150;2022;7;5;3
2022-11-08 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;156;2;43;389;2022;11;8;3
2022-11-08 09:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;133;1;47;395;2022;11;8;3
2022-07-19 06:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;143;9;78;380;2022;7;19;3
2022-11-15 20:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;133;2;40;410;2022;11;15;3
2022-11-15 21:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;135;6;71;248;2022;11;15;3
2022-04-19 05:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;134;2;75;241;2022;4;19;3
2022-04-19 06:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;140;2;73;477;2022;4;19;3
2022-04-19 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;125;2;52;600;2022;4;19;3
2022-04-19 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;133;1;46;378;2022;4;19;3
2022-11-22 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;133;3;71;182;2022;11;22;3
2022-11-22 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;138;6;83;122;2022;11;22;3
2022-11-22 02:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;164;20;81;96;2022;11;22;3
2022-08-02 18:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;93;1;27;558;2022;8;2;3
2022-01-04 00:00:00.0000000;289874255020032;411025987862528;sxk9gd;162;5;77;155;2022;1;4;3
2022-01-04 01:00:00.0000000;289874255020032;411025987862528;sxk9gd;150;12;77;116;2022;1;4;3
2022-01-04 02:00:00.0000000;289874255020032;411025987862528;sxk9gd;167;6;71;97;2022;1;4;3
2022-01-11 00:00:00.0000000;289874255020032;411025987862528;sxk9gd;142;7;78;196;2022;1;11;3
2022-01-11 01:00:00.0000000;289874255020032;411025987862528;sxk9gd;168;4;77;118;2022;1;11;3
2022-01-11 02:00:00.0000000;289874255020032;411025987862528;sxk9gd;136;28;80;90;2022;1;11;3
2022-01-11 03:00:00.0000000;289874255020032;411025987862528;sxk9gd;147;15;75;92;2022;1;11;3
2022-02-08 10:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;110;2;52;325;2022;2;8;3
2022-02-08 11:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;128;5;54;359;2022;2;8;3
2022-02-08 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;116;4;53;339;2022;2;8;3
2022-09-06 16:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;131;1;52;407;2022;9;6;3
2022-09-06 17:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;119;1;29;588;2022;9;6;3
2022-05-10 20:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;145;2;63;385;2022;5;10;3
2022-09-20 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;165;2;81;201;2022;9;20;3
2022-02-22 10:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;124;2;58;348;2022;2;22;3
2022-02-22 11:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;121;2;59;350;2022;2;22;3
2022-05-24 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;185;7;77;157;2022;5;24;3
2022-09-27 21:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;153;4;71;299;2022;9;27;3
2022-09-27 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;136;2;69;278;2022;9;27;3
2022-03-01 02:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;149;24;80;84;2022;3;1;3
2022-05-31 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;137;2;44;366;2022;5;31;3
2022-05-31 15:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;118;3;49;391;2022;5;31;3
2022-05-31 16:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;115;2;41;420;2022;5;31;3
2022-05-31 17:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;110;1;33;592;2022;5;31;3
2022-03-08 10:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;130;3;57;531;2022;3;8;3
2022-06-14 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;125;2;60;555;2022;6;14;3
2022-06-14 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;139;2;52;454;2022;6;14;3
2022-03-15 16:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;110;1;44;482;2022;3;15;3
2022-03-15 17:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;122;1;28;723;2022;3;15;3
2022-11-01 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;140;2;48;273;2022;11;1;3
2022-03-22 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;124;3;43;420;2022;3;22;3
2022-03-22 09:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;123;6;52;357;2022;3;22;3
2022-03-22 10:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;139;2;58;311;2022;3;22;3
2022-03-22 11:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;114;5;60;474;2022;3;22;3
2022-03-22 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;165;6;73;265;2022;3;22;3
2022-03-29 18:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;100;2;22;494;2022;3;29;3
2022-04-05 06:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;137;5;74;444;2022;4;5;3
2022-04-05 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;126;2;54;620;2022;4;5;3
2022-04-05 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;119;2;41;504;2022;4;5;3
2022-07-12 15:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;133;3;68;283;2022;7;12;3
2022-07-12 16:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;135;6;69;257;2022;7;12;3
2022-07-12 17:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;138;6;71;261;2022;7;12;3
2022-07-12 18:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;127;2;72;284;2022;7;12;3
2022-11-08 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;184;11;81;142;2022;11;8;3
2022-11-08 02:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;153;18;86;90;2022;11;8;3
2022-11-08 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;133;5;86;85;2022;11;8;3
2022-11-08 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;163;16;83;88;2022;11;8;3
2022-11-08 05:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;166;8;81;248;2022;11;8;3
2022-11-15 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;145;2;54;378;2022;11;15;3
2022-11-15 09:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;128;2;62;392;2022;11;15;3
2022-11-15 10:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;129;2;60;400;2022;11;15;3
2022-11-15 11:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;120;2;63;369;2022;11;15;3
