DATE_TIME;LATITUDE;LONGITUDE;GEOHASH;MAXIMUM_SPEED;MINIMUM_SPEED;AVERAGE_SPEED;NUMBER_OF_VEHICLES;year;month;monthday;weekday
2022-11-07 06:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;144;4;75;418;2022;11;7;2
2022-11-07 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;138;2;57;470;2022;11;7;2
2022-04-18 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;121;6;57;458;2022;4;18;2
2022-11-07 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;154;3;80;216;2022;11;7;2
2022-11-14 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;139;3;77;230;2022;11;14;2
2022-11-14 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;166;18;91;146;2022;11;14;2
2022-11-14 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;124;3;56;334;2022;11;14;2
2022-04-25 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;127;2;50;365;2022;4;25;2
2022-04-25 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;147;4;77;178;2022;4;25;2
2022-04-25 02:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;158;6;75;100;2022;4;25;2
2022-08-01 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;126;2;63;490;2022;8;1;2
2022-08-01 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;149;5;53;374;2022;8;1;2
2022-09-05 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;136;3;68;307;2022;9;5;2
2022-05-02 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;134;2;40;323;2022;5;2;2
2022-05-02 15:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;117;2;46;299;2022;5;2;2
2022-05-02 16:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;115;1;38;304;2022;5;2;2
2022-02-07 16:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;120;2;54;391;2022;2;7;2
2022-02-07 17:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;121;1;50;422;2022;2;7;2
2022-02-07 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;140;2;70;207;2022;2;7;2
2022-09-12 15:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;136;2;57;250;2022;9;12;2
2022-05-16 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;137;6;60;488;2022;5;16;2
2022-05-16 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;133;2;47;409;2022;5;16;2
2022-05-16 09:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;147;1;54;409;2022;5;16;2
2022-05-16 10:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;123;2;54;373;2022;5;16;2
2022-05-16 11:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;143;2;57;456;2022;5;16;2
2022-02-14 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;163;3;76;114;2022;2;14;2
2022-09-26 21:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;145;2;45;345;2022;9;26;2
2022-09-26 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;145;3;72;274;2022;9;26;2
2022-09-26 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;147;13;77;146;2022;9;26;2
2022-09-26 02:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;170;14;81;103;2022;9;26;2
2022-09-26 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;188;11;89;95;2022;9;26;2
2022-09-26 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;151;14;86;159;2022;9;26;2
2022-10-03 20:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;122;4;68;331;2022;10;3;2
2022-10-03 21:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;136;6;73;323;2022;10;3;2
2022-10-03 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;147;2;70;270;2022;10;3;2
2022-10-03 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;151;2;77;280;2022;10;3;2
2022-06-27 17:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;121;2;48;407;2022;6;27;2
2022-06-20 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;132;3;60;282;2022;6;20;2
2022-06-20 15:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;128;5;58;315;2022;6;20;2
2022-03-14 09:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;121;2;54;547;2022;3;14;2
2022-03-14 10:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;114;3;57;516;2022;3;14;2
2022-03-14 11:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;117;4;62;472;2022;3;14;2
2022-03-14 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;127;5;62;416;2022;3;14;2
2022-03-28 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;149;2;78;254;2022;3;28;2
2022-03-28 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;145;15;81;166;2022;3;28;2
2022-03-28 02:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;164;12;79;89;2022;3;28;2
2022-03-28 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;184;8;70;260;2022;3;28;2
2022-03-28 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;154;2;72;258;2022;3;28;2
2022-10-31 06:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;148;4;77;364;2022;10;31;2
2022-10-31 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;131;2;53;386;2022;10;31;2
2022-10-31 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;136;2;44;338;2022;10;31;2
2022-11-07 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;123;4;64;412;2022;11;7;2
2022-11-07 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;131;4;62;414;2022;11;7;2
2022-11-07 15:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;132;4;64;366;2022;11;7;2
2022-11-07 16:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;123;2;53;373;2022;11;7;2
2022-04-18 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;117;2;42;385;2022;4;18;2
2022-04-18 09:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;131;3;47;384;2022;4;18;2
2022-04-18 10:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;115;2;58;415;2022;4;18;2
2022-04-18 11:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;116;2;55;372;2022;4;18;2
2022-11-21 10:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;109;2;42;379;2022;11;21;2
2022-11-21 11:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;126;1;58;285;2022;11;21;2
2022-11-21 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;139;7;59;327;2022;11;21;2
2022-11-21 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;128;3;64;296;2022;11;21;2
2022-04-25 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;161;22;81;112;2022;4;25;2
2022-04-25 05:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;171;6;81;266;2022;4;25;2
2022-04-25 06:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;146;2;79;462;2022;4;25;2
2022-12-05 21:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;140;5;75;266;2022;12;5;2
2022-12-05 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;140;2;71;260;2022;12;5;2
2022-08-08 09:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;144;6;57;373;2022;8;8;2
2022-11-28 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;139;1;53;411;2022;11;28;2
2022-11-28 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;141;2;43;292;2022;11;28;2
2022-11-28 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;142;2;57;459;2022;11;28;2
2022-11-28 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;139;6;60;427;2022;11;28;2
2022-08-08 17:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;120;1;36;472;2022;8;8;2
2022-12-05 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;144;6;75;218;2022;12;5;2
2022-08-15 09:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;118;4;55;415;2022;8;15;2
2022-01-10 00:00:00.0000000;289874255020032;411025987862528;sxk9gd;151;3;79;158;2022;1;10;2
2022-01-10 01:00:00.0000000;289874255020032;411025987862528;sxk9gd;145;1;77;121;2022;1;10;2
2022-01-10 02:00:00.0000000;289874255020032;411025987862528;sxk9gd;161;6;80;85;2022;1;10;2
2022-01-10 03:00:00.0000000;289874255020032;411025987862528;sxk9gd;152;2;80;75;2022;1;10;2
2022-01-10 04:00:00.0000000;289874255020032;411025987862528;sxk9gd;144;31;85;92;2022;1;10;2
2022-01-10 05:00:00.0000000;289874255020032;411025987862528;sxk9gd;166;26;82;231;2022;1;10;2
2022-01-10 06:00:00.0000000;289874255020032;411025987862528;sxk9gd;129;7;73;402;2022;1;10;2
2022-01-10 07:00:00.0000000;289874255020032;411025987862528;sxk9gd;118;3;52;539;2022;1;10;2
2022-01-17 15:00:00.0000000;289874255020032;411025987862528;sxk9gd;138;4;60;405;2022;1;17;2
2022-01-17 16:00:00.0000000;289874255020032;411025987862528;sxk9gd;120;4;51;393;2022;1;17;2
2022-01-17 17:00:00.0000000;289874255020032;411025987862528;sxk9gd;115;2;37;535;2022;1;17;2
2022-01-17 18:00:00.0000000;289874255020032;411025987862528;sxk9gd;113;1;32;519;2022;1;17;2
2022-01-17 19:00:00.0000000;289874255020032;411025987862528;sxk9gd;135;3;61;250;2022;1;17;2
2022-01-17 20:00:00.0000000;289874255020032;411025987862528;sxk9gd;146;3;73;304;2022;1;17;2
2022-01-17 21:00:00.0000000;289874255020032;411025987862528;sxk9gd;153;4;77;302;2022;1;17;2
2022-09-05 19:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;110;2;33;288;2022;9;5;2
2022-09-05 20:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;136;1;28;379;2022;9;5;2
2022-09-05 21:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;115;1;48;446;2022;9;5;2
2022-02-07 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;141;2;61;244;2022;2;7;2
2022-05-16 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;145;6;77;230;2022;5;16;2
2022-05-16 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;138;6;85;118;2022;5;16;2
2022-05-16 02:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;149;8;82;88;2022;5;16;2
2022-09-12 06:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;151;2;79;438;2022;9;12;2
2022-09-12 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;128;5;55;444;2022;9;12;2
2022-05-23 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;158;18;78;90;2022;5;23;2
2022-05-23 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;147;16;82;150;2022;5;23;2
2022-09-26 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;155;6;82;276;2022;9;26;2
2022-03-14 17:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;114;1;40;609;2022;3;14;2
2022-03-14 18:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;103;1;34;414;2022;3;14;2
2022-03-14 19:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;113;1;35;498;2022;3;14;2
2022-03-14 20:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;128;2;55;412;2022;3;14;2
2022-06-13 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;153;3;84;149;2022;6;13;2
2022-06-13 02:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;185;22;88;103;2022;6;13;2
2022-06-13 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;132;1;58;535;2022;6;13;2
2022-06-20 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;142;1;69;270;2022;6;20;2
2022-06-20 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;145;6;76;214;2022;6;20;2
2022-07-04 18:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;117;2;38;330;2022;7;4;2
2022-07-04 19:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;130;2;60;324;2022;7;4;2
2022-04-11 09:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;122;2;54;313;2022;4;11;2
2022-07-11 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;137;6;79;174;2022;7;11;2
2022-07-11 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;152;6;86;117;2022;7;11;2
2022-07-11 02:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;142;9;82;89;2022;7;11;2
2022-11-07 17:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;111;1;26;446;2022;11;7;2
2022-11-07 18:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;121;2;24;499;2022;11;7;2
2022-11-07 19:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;131;2;43;417;2022;11;7;2
2022-04-18 21:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;142;2;68;294;2022;4;18;2
2022-04-18 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;134;6;63;304;2022;4;18;2
2022-04-18 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;145;1;68;273;2022;4;18;2
2022-07-18 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;131;2;57;333;2022;7;18;2
2022-07-18 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;135;2;68;338;2022;7;18;2
2022-11-14 19:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;118;2;34;387;2022;11;14;2
2022-11-14 20:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;136;4;67;321;2022;11;14;2
2022-11-14 21:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;135;6;76;300;2022;11;14;2
2022-04-25 15:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;123;2;56;331;2022;4;25;2
2022-04-25 16:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;124;2;49;472;2022;4;25;2
2022-12-05 19:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;137;2;39;361;2022;12;5;2
2022-08-15 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;154;11;78;196;2022;8;15;2
2022-08-15 02:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;161;10;82;123;2022;8;15;2
2022-08-15 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;156;2;78;115;2022;8;15;2
2022-08-15 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;182;10;83;130;2022;8;15;2
2022-08-15 05:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;157;13;88;259;2022;8;15;2
2022-08-15 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;128;3;65;265;2022;8;15;2
2022-12-12 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;117;3;48;370;2022;12;12;2
2022-08-22 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;141;2;69;269;2022;8;22;2
2022-01-03 13:00:00.0000000;289874255020032;411025987862528;sxk9gd;147;2;63;402;2022;1;3;2
2022-01-03 14:00:00.0000000;289874255020032;411025987862528;sxk9gd;134;3;60;334;2022;1;3;2
2022-01-03 15:00:00.0000000;289874255020032;411025987862528;sxk9gd;120;2;57;368;2022;1;3;2
2022-01-03 16:00:00.0000000;289874255020032;411025987862528;sxk9gd;121;3;56;370;2022;1;3;2
2022-01-03 17:00:00.0000000;289874255020032;411025987862528;sxk9gd;117;1;32;479;2022;1;3;2
2022-01-03 18:00:00.0000000;289874255020032;411025987862528;sxk9gd;119;1;24;443;2022;1;3;2
2022-01-03 19:00:00.0000000;289874255020032;411025987862528;sxk9gd;115;2;32;346;2022;1;3;2
2022-01-24 00:00:00.0000000;289874255020032;411025987862528;sxk9gd;136;6;65;151;2022;1;24;2
2022-02-07 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;132;29;85;45;2022;2;7;2
2022-02-07 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;153;26;84;95;2022;2;7;2
2022-09-05 02:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;155;12;83;114;2022;9;5;2
2022-09-05 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;146;22;85;109;2022;9;5;2
2022-09-05 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;136;8;79;144;2022;9;5;2
2022-05-02 11:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;122;6;58;287;2022;5;2;2
2022-05-02 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;123;3;53;290;2022;5;2;2
2022-05-02 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;120;1;45;341;2022;5;2;2
2022-02-07 21:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;132;8;72;271;2022;2;7;2
2022-02-07 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;151;2;71;255;2022;2;7;2
2022-09-12 16:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;131;1;43;539;2022;9;12;2
2022-05-09 20:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;147;3;68;342;2022;5;9;2
2022-05-09 21:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;144;5;72;330;2022;5;9;2
2022-05-09 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;148;2;68;316;2022;5;9;2
2022-05-09 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;158;2;74;281;2022;5;9;2
2022-09-12 17:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;106;2;43;511;2022;9;12;2
2022-09-12 18:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;130;1;33;334;2022;9;12;2
2022-03-07 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;133;4;72;264;2022;3;7;2
2022-05-23 16:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;133;3;55;389;2022;5;23;2
2022-09-26 09:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;144;2;43;507;2022;9;26;2
2022-09-26 10:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;124;2;62;448;2022;9;26;2
2022-09-26 11:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;130;1;63;296;2022;9;26;2
2022-09-26 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;128;2;61;337;2022;9;26;2
2022-09-26 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;126;1;62;407;2022;9;26;2
2022-03-07 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;150;27;83;102;2022;3;7;2
2022-03-07 09:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;119;1;52;525;2022;3;7;2
2022-03-21 21:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;148;1;71;362;2022;3;21;2
2022-03-21 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;137;2;71;255;2022;3;21;2
2022-03-28 11:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;132;2;55;482;2022;3;28;2
2022-03-28 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;115;1;55;473;2022;3;28;2
2022-04-04 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;128;2;55;270;2022;4;4;2
2022-04-04 15:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;126;2;56;256;2022;4;4;2
2022-07-04 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;137;2;64;297;2022;7;4;2
2022-07-04 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;146;3;69;297;2022;7;4;2
2022-04-18 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;158;2;75;85;2022;4;18;2
2022-04-18 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;148;13;81;110;2022;4;18;2
2022-04-18 05:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;137;11;77;257;2022;4;18;2
2022-04-18 06:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;128;6;73;403;2022;4;18;2
2022-11-07 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;157;2;70;240;2022;11;7;2
2022-11-07 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;150;2;79;250;2022;11;7;2
2022-04-25 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;149;29;86;84;2022;4;25;2
2022-11-21 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;144;8;78;145;2022;11;21;2
2022-11-21 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;138;25;85;41;2022;11;21;2
2022-11-21 06:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;119;2;68;123;2022;11;21;2
2022-11-21 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;135;1;52;290;2022;11;21;2
2022-11-28 06:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;143;2;77;427;2022;11;28;2
2022-12-05 20:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;141;7;71;252;2022;12;5;2
2022-12-12 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;135;8;76;176;2022;12;12;2
2022-12-12 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;173;14;81;143;2022;12;12;2
2022-12-12 02:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;156;3;76;115;2022;12;12;2
2022-12-12 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;154;13;85;91;2022;12;12;2
2022-12-12 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;129;3;44;278;2022;12;12;2
2022-12-12 09:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;149;6;53;233;2022;12;12;2
2022-12-12 10:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;121;1;54;313;2022;12;12;2
2022-12-12 11:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;117;4;59;212;2022;12;12;2
2022-12-19 19:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;121;3;45;372;2022;12;19;2
2022-01-24 16:00:00.0000000;289874255020032;411025987862528;sxk9gd;127;1;66;360;2022;1;24;2
2022-01-24 17:00:00.0000000;289874255020032;411025987862528;sxk9gd;135;5;68;343;2022;1;24;2
2022-01-24 18:00:00.0000000;289874255020032;411025987862528;sxk9gd;126;2;63;234;2022;1;24;2
2022-01-24 19:00:00.0000000;289874255020032;411025987862528;sxk9gd;134;6;60;191;2022;1;24;2
2022-01-24 20:00:00.0000000;289874255020032;411025987862528;sxk9gd;131;3;63;166;2022;1;24;2
2022-01-24 21:00:00.0000000;289874255020032;411025987862528;sxk9gd;97;3;45;113;2022;1;24;2
2022-01-24 22:00:00.0000000;289874255020032;411025987862528;sxk9gd;61;9;31;82;2022;1;24;2
2022-05-16 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;117;2;45;441;2022;5;16;2
2022-02-28 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;132;7;73;165;2022;2;28;2
2022-09-19 16:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;113;2;43;452;2022;9;19;2
2022-02-21 16:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;114;1;53;291;2022;2;21;2
2022-10-03 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;175;21;86;158;2022;10;3;2
2022-10-03 05:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;168;8;85;264;2022;10;3;2
2022-10-03 06:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;141;5;76;382;2022;10;3;2
2022-03-07 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;132;6;70;232;2022;3;7;2
2022-03-07 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;161;4;79;126;2022;3;7;2
2022-06-06 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;138;4;77;174;2022;6;6;2
2022-06-13 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;169;18;85;75;2022;6;13;2
2022-06-13 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;150;23;84;131;2022;6;13;2
2022-06-13 05:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;151;7;84;268;2022;6;13;2
2022-06-13 06:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;152;6;79;464;2022;6;13;2
2022-06-20 02:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;126;13;73;42;2022;6;20;2
2022-06-20 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;155;14;85;80;2022;6;20;2
2022-06-20 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;138;9;81;125;2022;6;20;2
2022-06-20 05:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;159;15;88;250;2022;6;20;2
2022-10-17 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;173;14;84;159;2022;10;17;2
2022-10-17 05:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;147;17;84;269;2022;10;17;2
2022-10-17 06:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;147;2;74;428;2022;10;17;2
2022-10-17 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;145;3;52;486;2022;10;17;2
2022-10-17 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;134;3;40;401;2022;10;17;2
2022-03-28 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;173;20;79;87;2022;3;28;2
2022-03-28 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;139;28;88;115;2022;3;28;2
2022-03-28 05:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;156;21;80;235;2022;3;28;2
2022-03-28 06:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;150;3;75;399;2022;3;28;2
2022-03-28 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;134;3;59;519;2022;3;28;2
2022-03-28 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;143;6;48;452;2022;3;28;2
2022-10-24 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;128;3;62;440;2022;10;24;2
2022-04-11 20:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;155;1;71;254;2022;4;11;2
2022-04-11 21:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;132;2;67;296;2022;4;11;2
2022-04-11 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;155;6;74;293;2022;4;11;2
2022-07-11 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;129;4;68;264;2022;7;11;2
2022-07-11 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;129;4;59;258;2022;7;11;2
