DATE_TIME;LATITUDE;LONGITUDE;GEOHASH;MAXIMUM_SPEED;MINIMUM_SPEED;AVERAGE_SPEED;NUMBER_OF_VEHICLES;year;month;monthday;weekday
2022-03-16 10:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;133;1;61;513;2022;3;16;4
2022-03-09 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;125;2;58;518;2022;3;9;4
2022-03-09 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;115;1;34;511;2022;3;9;4
2022-03-09 09:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;110;1;37;568;2022;3;9;4
2022-06-15 19:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;127;1;38;402;2022;6;15;4
2022-06-15 20:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;130;6;60;351;2022;6;15;4
2022-06-15 21:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;143;3;73;365;2022;6;15;4
2022-06-15 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;130;2;73;334;2022;6;15;4
2022-06-29 05:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;151;14;81;223;2022;6;29;4
2022-06-29 06:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;149;12;76;337;2022;6;29;4
2022-06-29 11:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;135;2;56;354;2022;6;29;4
2022-10-26 11:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;133;2;56;398;2022;10;26;4
2022-03-30 06:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;150;9;75;399;2022;3;30;4
2022-03-30 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;135;2;58;464;2022;3;30;4
2022-03-30 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;126;1;53;374;2022;3;30;4
2022-03-30 09:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;123;2;55;324;2022;3;30;4
2022-07-06 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;123;3;60;416;2022;7;6;4
2022-04-06 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;124;2;49;491;2022;4;6;4
2022-04-06 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;119;3;60;387;2022;4;6;4
2022-04-06 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;128;2;59;388;2022;4;6;4
2022-04-06 15:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;119;6;59;427;2022;4;6;4
2022-03-30 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;147;3;74;280;2022;3;30;4
2022-07-13 10:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;158;2;78;309;2022;7;13;4
2022-07-13 11:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;152;4;67;305;2022;7;13;4
2022-07-06 09:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;120;3;57;424;2022;7;6;4
2022-07-20 17:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;119;1;40;530;2022;7;20;4
2022-07-20 18:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;98;1;27;502;2022;7;20;4
2022-07-20 19:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;130;2;38;373;2022;7;20;4
2022-07-20 20:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;139;5;68;290;2022;7;20;4
2022-04-20 02:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;157;1;78;99;2022;4;20;4
2022-04-20 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;145;6;80;87;2022;4;20;4
2022-04-20 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;157;3;85;128;2022;4;20;4
2022-07-20 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;153;3;78;189;2022;7;20;4
2022-07-20 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;167;6;84;117;2022;7;20;4
2022-01-19 14:00:00.0000000;289874255020032;411025987862528;sxk9gd;124;1;61;365;2022;1;19;4
2022-01-19 15:00:00.0000000;289874255020032;411025987862528;sxk9gd;147;4;55;428;2022;1;19;4
2022-01-19 16:00:00.0000000;289874255020032;411025987862528;sxk9gd;121;3;57;442;2022;1;19;4
2022-01-19 17:00:00.0000000;289874255020032;411025987862528;sxk9gd;116;2;38;554;2022;1;19;4
2022-01-19 18:00:00.0000000;289874255020032;411025987862528;sxk9gd;138;2;33;499;2022;1;19;4
2022-01-19 19:00:00.0000000;289874255020032;411025987862528;sxk9gd;135;2;60;337;2022;1;19;4
2022-01-19 20:00:00.0000000;289874255020032;411025987862528;sxk9gd;141;1;68;320;2022;1;19;4
2022-01-26 04:00:00.0000000;289874255020032;411025987862528;sxk9gd;120;30;73;72;2022;1;26;4
2022-01-26 05:00:00.0000000;289874255020032;411025987862528;sxk9gd;131;20;73;144;2022;1;26;4
2022-01-26 06:00:00.0000000;289874255020032;411025987862528;sxk9gd;142;10;73;273;2022;1;26;4
2022-01-26 07:00:00.0000000;289874255020032;411025987862528;sxk9gd;137;6;67;434;2022;1;26;4
2022-01-26 08:00:00.0000000;289874255020032;411025987862528;sxk9gd;150;2;66;425;2022;1;26;4
2022-01-26 09:00:00.0000000;289874255020032;411025987862528;sxk9gd;135;6;67;419;2022;1;26;4
2022-01-26 10:00:00.0000000;289874255020032;411025987862528;sxk9gd;129;2;70;377;2022;1;26;4
2022-09-07 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;116;3;56;405;2022;9;7;4
2022-09-07 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;142;3;59;435;2022;9;7;4
2022-09-07 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;149;2;58;357;2022;9;7;4
2022-05-25 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;140;2;59;507;2022;5;25;4
2022-05-25 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;138;2;49;406;2022;5;25;4
2022-05-25 09:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;135;5;49;380;2022;5;25;4
2022-02-16 18:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;102;1;27;494;2022;2;16;4
2022-09-14 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;143;7;73;260;2022;9;14;4
2022-05-25 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;163;8;78;142;2022;5;25;4
2022-02-23 05:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;163;20;79;218;2022;2;23;4
2022-02-23 06:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;122;6;71;323;2022;2;23;4
2022-02-23 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;123;6;58;323;2022;2;23;4
2022-02-23 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;144;3;76;222;2022;2;23;4
2022-05-25 16:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;114;2;53;373;2022;5;25;4
2022-05-25 17:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;124;1;30;502;2022;5;25;4
2022-05-25 18:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;111;2;25;528;2022;5;25;4
2022-09-28 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;163;8;78;206;2022;9;28;4
2022-09-28 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;145;12;84;123;2022;9;28;4
2022-09-28 02:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;160;12;87;115;2022;9;28;4
2022-06-01 17:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;143;2;33;420;2022;6;1;4
2022-06-01 18:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;107;1;33;527;2022;6;1;4
2022-06-01 19:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;129;3;34;458;2022;6;1;4
2022-06-01 20:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;141;1;64;347;2022;6;1;4
2022-06-08 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;137;3;67;300;2022;6;8;4
2022-10-05 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;143;3;73;303;2022;10;5;4
2022-10-05 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;148;3;75;281;2022;10;5;4
2022-03-16 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;139;1;58;521;2022;3;16;4
2022-10-05 05:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;146;11;80;222;2022;10;5;4
2022-10-05 06:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;139;3;74;318;2022;10;5;4
2022-10-05 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;133;4;59;316;2022;10;5;4
2022-10-05 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;123;2;42;289;2022;10;5;4
2022-03-09 20:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;140;3;48;415;2022;3;9;4
2022-03-09 21:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;127;2;67;291;2022;3;9;4
2022-03-09 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;143;5;74;301;2022;3;9;4
2022-03-09 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;158;2;77;235;2022;3;9;4
2022-03-16 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;124;2;57;451;2022;3;16;4
2022-03-16 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;122;2;57;447;2022;3;16;4
2022-03-16 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;115;2;57;419;2022;3;16;4
2022-10-19 11:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;131;2;54;381;2022;10;19;4
2022-11-02 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;139;2;43;337;2022;11;2;4
2022-11-02 09:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;139;5;56;397;2022;11;2;4
2022-11-02 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;129;1;54;358;2022;11;2;4
2022-11-02 15:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;140;2;60;314;2022;11;2;4
2022-11-02 16:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;112;2;47;311;2022;11;2;4
2022-11-02 17:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;115;1;23;424;2022;11;2;4
2022-04-13 02:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;159;3;82;101;2022;4;13;4
2022-04-13 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;158;3;78;94;2022;4;13;4
2022-04-13 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;153;5;87;139;2022;4;13;4
2022-08-17 06:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;154;3;80;438;2022;8;17;4
2022-08-03 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;150;4;66;175;2022;8;3;4
2022-01-12 13:00:00.0000000;289874255020032;411025987862528;sxk9gd;124;3;54;416;2022;1;12;4
2022-01-12 14:00:00.0000000;289874255020032;411025987862528;sxk9gd;122;2;54;507;2022;1;12;4
2022-01-12 15:00:00.0000000;289874255020032;411025987862528;sxk9gd;100;2;51;427;2022;1;12;4
2022-01-12 16:00:00.0000000;289874255020032;411025987862528;sxk9gd;114;3;53;417;2022;1;12;4
2022-01-12 17:00:00.0000000;289874255020032;411025987862528;sxk9gd;104;2;26;541;2022;1;12;4
2022-01-12 18:00:00.0000000;289874255020032;411025987862528;sxk9gd;125;1;28;530;2022;1;12;4
2022-01-12 19:00:00.0000000;289874255020032;411025987862528;sxk9gd;131;2;56;293;2022;1;12;4
2022-02-02 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;135;9;80;110;2022;2;2;4
2022-02-02 02:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;169;6;79;84;2022;2;2;4
2022-02-02 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;150;22;82;75;2022;2;2;4
2022-02-02 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;155;17;78;98;2022;2;2;4
2022-02-02 05:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;154;20;81;229;2022;2;2;4
2022-09-07 06:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;154;8;78;399;2022;9;7;4
2022-05-11 10:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;141;2;55;437;2022;5;11;4
2022-05-11 11:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;118;2;54;492;2022;5;11;4
2022-05-11 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;127;7;57;471;2022;5;11;4
2022-05-18 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;129;2;60;536;2022;5;18;4
2022-02-23 19:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;119;2;33;310;2022;2;23;4
2022-02-23 20:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;120;2;66;283;2022;2;23;4
2022-09-28 09:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;142;2;57;313;2022;9;28;4
2022-09-28 10:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;118;5;50;376;2022;9;28;4
2022-09-28 11:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;114;2;60;355;2022;9;28;4
2022-10-05 19:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;114;2;27;499;2022;10;5;4
2022-09-28 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;119;4;56;288;2022;9;28;4
2022-09-28 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;119;4;57;302;2022;9;28;4
2022-09-28 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;125;3;53;280;2022;9;28;4
2022-10-05 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;141;4;61;462;2022;10;5;4
2022-06-08 19:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;141;1;61;377;2022;6;8;4
2022-06-08 20:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;139;1;73;382;2022;6;8;4
2022-06-08 21:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;140;2;70;348;2022;6;8;4
2022-10-12 10:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;151;2;55;380;2022;10;12;4
2022-10-12 11:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;125;3;58;455;2022;10;12;4
2022-10-12 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;130;4;58;445;2022;10;12;4
2022-10-12 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;124;3;59;433;2022;10;12;4
2022-10-12 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;140;2;75;282;2022;10;12;4
2022-10-12 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;142;4;75;273;2022;10;12;4
2022-06-22 18:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;96;1;28;429;2022;6;22;4
2022-06-22 19:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;132;2;44;300;2022;6;22;4
2022-06-22 20:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;134;6;71;266;2022;6;22;4
2022-03-23 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;142;2;72;204;2022;3;23;4
2022-03-23 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;141;7;71;150;2022;3;23;4
2022-03-23 02:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;147;20;76;110;2022;3;23;4
2022-03-23 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;161;6;70;87;2022;3;23;4
2022-03-23 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;142;2;71;278;2022;3;23;4
2022-06-29 15:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;123;6;59;322;2022;6;29;4
2022-10-26 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;136;2;53;408;2022;10;26;4
2022-11-09 20:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;129;5;69;336;2022;11;9;4
2022-11-09 21:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;167;2;72;301;2022;11;9;4
2022-03-30 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;112;1;54;291;2022;3;30;4
2022-03-30 15:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;135;2;51;303;2022;3;30;4
2022-03-30 16:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;113;3;53;374;2022;3;30;4
2022-04-06 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;188;8;80;82;2022;4;6;4
2022-04-06 02:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;173;8;78;91;2022;4;6;4
2022-07-13 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;141;2;69;348;2022;7;13;4
2022-11-02 18:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;104;1;24;411;2022;11;2;4
2022-04-13 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;115;2;60;367;2022;4;13;4
2022-04-13 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;119;2;58;391;2022;4;13;4
2022-04-13 15:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;130;2;57;423;2022;4;13;4
2022-04-13 16:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;119;2;44;412;2022;4;13;4
2022-11-09 19:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;114;3;39;393;2022;11;9;4
2022-07-13 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;142;6;86;72;2022;7;13;4
2022-07-20 21:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;134;2;73;290;2022;7;20;4
2022-07-20 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;140;1;67;287;2022;7;20;4
2022-04-27 10:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;120;3;55;464;2022;4;27;4
2022-09-07 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;118;2;53;370;2022;9;7;4
2022-09-07 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;120;4;53;402;2022;9;7;4
2022-09-07 15:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;129;3;55;322;2022;9;7;4
2022-09-07 16:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;112;2;52;376;2022;9;7;4
2022-02-09 15:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;124;2;60;342;2022;2;9;4
2022-02-09 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;124;5;70;191;2022;2;9;4
2022-02-09 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;144;9;79;128;2022;2;9;4
2022-02-09 02:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;144;18;84;80;2022;2;9;4
2022-02-16 17:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;112;2;31;402;2022;2;16;4
2022-02-16 05:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;195;17;82;240;2022;2;16;4
2022-02-16 06:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;136;3;74;300;2022;2;16;4
2022-02-16 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;136;2;56;386;2022;2;16;4
2022-02-16 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;128;2;51;304;2022;2;16;4
2022-05-25 10:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;128;1;55;327;2022;5;25;4
2022-02-23 21:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;136;7;69;259;2022;2;23;4
2022-02-23 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;146;2;72;235;2022;2;23;4
2022-02-23 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;154;7;79;85;2022;2;23;4
2022-03-02 11:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;124;5;64;474;2022;3;2;4
2022-10-05 21:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;139;3;73;335;2022;10;5;4
2022-03-16 20:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;150;4;55;409;2022;3;16;4
2022-03-16 21:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;139;2;71;327;2022;3;16;4
2022-03-16 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;152;2;72;303;2022;3;16;4
2022-03-16 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;169;6;73;258;2022;3;16;4
2022-06-15 02:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;164;10;81;91;2022;6;15;4
2022-10-19 20:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;132;1;49;391;2022;10;19;4
2022-10-19 21:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;153;2;67;325;2022;10;19;4
2022-10-19 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;149;3;64;276;2022;10;19;4
2022-06-29 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;149;4;63;292;2022;6;29;4
2022-03-23 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;131;2;57;349;2022;3;23;4
2022-06-22 21:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;145;4;74;230;2022;6;22;4
2022-06-22 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;150;2;66;325;2022;6;22;4
2022-06-22 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;146;3;74;267;2022;6;22;4
2022-10-26 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;134;2;55;393;2022;10;26;4
2022-10-26 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;125;2;54;417;2022;10;26;4
2022-10-26 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;128;2;56;419;2022;10;26;4
2022-10-26 15:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;121;1;60;365;2022;10;26;4
2022-10-26 16:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;120;2;42;458;2022;10;26;4
2022-03-30 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;181;1;73;216;2022;3;30;4
2022-03-30 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;189;10;73;148;2022;3;30;4
2022-04-06 09:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;121;2;53;379;2022;4;6;4
2022-04-06 10:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;135;6;42;505;2022;4;6;4
2022-07-06 20:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;133;3;52;361;2022;7;6;4
2022-07-06 21:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;136;6;71;309;2022;7;6;4
2022-07-06 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;175;9;79;140;2022;7;6;4
2022-07-13 17:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;137;5;62;356;2022;7;13;4
2022-07-13 18:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;138;3;68;356;2022;7;13;4
2022-07-13 19:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;132;4;65;249;2022;7;13;4
2022-11-09 16:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;103;1;34;389;2022;11;9;4
2022-11-09 17:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;108;1;23;438;2022;11;9;4
2022-11-09 18:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;89;2;25;358;2022;11;9;4
2022-04-20 10:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;124;3;58;455;2022;4;20;4
