DATE_TIME;LATITUDE;LONGITUDE;GEOHASH;MAXIMUM_SPEED;MINIMUM_SPEED;AVERAGE_SPEED;NUMBER_OF_VEHICLES;year;month;monthday;weekday
2022-01-13 01:00:00.0000000;289874255020032;411025987862528;sxk9gd;158;2;74;120;2022;1;13;5
2022-01-27 00:00:00.0000000;289874255020032;411025987862528;sxk9gd;136;11;78;159;2022;1;27;5
2022-01-27 01:00:00.0000000;289874255020032;411025987862528;sxk9gd;131;14;79;96;2022;1;27;5
2022-01-27 02:00:00.0000000;289874255020032;411025987862528;sxk9gd;145;15;85;77;2022;1;27;5
2022-01-27 03:00:00.0000000;289874255020032;411025987862528;sxk9gd;153;6;82;47;2022;1;27;5
2022-01-27 09:00:00.0000000;289874255020032;411025987862528;sxk9gd;135;2;68;214;2022;1;27;5
2022-01-27 10:00:00.0000000;289874255020032;411025987862528;sxk9gd;136;3;69;445;2022;1;27;5
2022-01-27 11:00:00.0000000;289874255020032;411025987862528;sxk9gd;129;2;66;346;2022;1;27;5
2022-09-01 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;115;4;57;373;2022;9;1;5
2022-02-03 11:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;124;3;56;473;2022;2;3;5
2022-02-03 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;115;1;55;470;2022;2;3;5
2022-05-12 11:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;133;2;57;457;2022;5;12;5
2022-09-15 06:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;149;3;78;368;2022;9;15;5
2022-09-15 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;137;1;41;351;2022;9;15;5
2022-09-15 09:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;136;2;49;396;2022;9;15;5
2022-09-15 10:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;121;1;40;362;2022;9;15;5
2022-05-26 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;121;2;57;490;2022;5;26;5
2022-05-26 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;126;3;49;368;2022;5;26;5
2022-05-26 09:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;124;1;45;438;2022;5;26;5
2022-09-15 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;153;6;77;205;2022;9;15;5
2022-09-15 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;176;8;81;133;2022;9;15;5
2022-09-15 02:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;148;16;82;107;2022;9;15;5
2022-09-22 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;95;1;37;435;2022;9;22;5
2022-09-22 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;117;1;47;357;2022;9;22;5
2022-09-22 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;105;2;54;286;2022;9;22;5
2022-09-22 15:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;120;2;54;367;2022;9;22;5
2022-09-22 16:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;111;2;44;352;2022;9;22;5
2022-05-19 20:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;150;2;69;322;2022;5;19;5
2022-05-19 21:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;131;3;70;326;2022;5;19;5
2022-10-06 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;143;7;83;135;2022;10;6;5
2022-10-06 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;149;25;85;143;2022;10;6;5
2022-10-06 05:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;162;12;82;269;2022;10;6;5
2022-10-06 06:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;152;2;73;432;2022;10;6;5
2022-06-09 05:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;168;12;87;294;2022;6;9;5
2022-06-09 06:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;168;5;77;475;2022;6;9;5
2022-03-17 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;153;1;34;392;2022;3;17;5
2022-03-24 10:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;123;3;59;508;2022;3;24;5
2022-03-24 11:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;130;1;58;479;2022;3;24;5
2022-03-24 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;137;2;60;465;2022;3;24;5
2022-06-30 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;144;3;67;207;2022;6;30;5
2022-10-27 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;112;2;55;285;2022;10;27;5
2022-10-27 15:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;127;4;58;317;2022;10;27;5
2022-10-27 16:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;120;1;39;303;2022;10;27;5
2022-10-27 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;147;3;43;335;2022;10;27;5
2022-10-27 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;132;4;68;275;2022;10;27;5
2022-10-27 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;171;2;78;258;2022;10;27;5
2022-03-31 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;123;6;60;377;2022;3;31;5
2022-03-31 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;129;2;52;444;2022;3;31;5
2022-03-31 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;117;3;54;386;2022;3;31;5
2022-04-14 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;123;1;59;466;2022;4;14;5
2022-04-14 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;133;1;56;443;2022;4;14;5
2022-04-14 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;119;1;55;401;2022;4;14;5
2022-04-14 19:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;128;2;38;422;2022;4;14;5
2022-04-14 20:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;136;3;70;328;2022;4;14;5
2022-04-14 21:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;156;6;70;337;2022;4;14;5
2022-07-14 21:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;134;2;74;246;2022;7;14;5
2022-07-14 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;140;2;67;274;2022;7;14;5
2022-07-14 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;131;3;73;259;2022;7;14;5
2022-11-17 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;154;7;80;225;2022;11;17;5
2022-04-21 19:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;138;2;37;428;2022;4;21;5
2022-07-21 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;138;6;67;522;2022;7;21;5
2022-07-21 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;138;9;56;437;2022;7;21;5
2022-08-04 16:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;120;1;47;270;2022;8;4;5
2022-01-06 00:00:00.0000000;289874255020032;411025987862528;sxk9gd;154;5;78;175;2022;1;6;5
2022-01-06 01:00:00.0000000;289874255020032;411025987862528;sxk9gd;146;17;77;137;2022;1;6;5
2022-01-20 00:00:00.0000000;289874255020032;411025987862528;sxk9gd;164;1;40;229;2022;1;20;5
2022-01-20 01:00:00.0000000;289874255020032;411025987862528;sxk9gd;148;2;65;122;2022;1;20;5
2022-01-20 02:00:00.0000000;289874255020032;411025987862528;sxk9gd;147;9;86;98;2022;1;20;5
2022-01-20 03:00:00.0000000;289874255020032;411025987862528;sxk9gd;140;8;75;74;2022;1;20;5
2022-09-01 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;165;6;83;130;2022;9;1;5
2022-09-01 05:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;150;9;82;220;2022;9;1;5
2022-09-01 06:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;170;9;80;390;2022;9;1;5
2022-09-01 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;143;4;61;408;2022;9;1;5
2022-05-12 19:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;116;1;27;527;2022;5;12;5
2022-09-08 20:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;115;1;31;484;2022;9;8;5
2022-02-10 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;152;6;75;262;2022;2;10;5
2022-09-15 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;177;16;83;129;2022;9;15;5
2022-09-15 05:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;185;6;85;242;2022;9;15;5
2022-05-19 05:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;171;21;86;208;2022;5;19;5
2022-02-24 09:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;126;1;56;315;2022;2;24;5
2022-02-24 10:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;125;4;51;317;2022;2;24;5
2022-02-24 11:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;109;2;55;165;2022;2;24;5
2022-02-24 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;99;6;54;222;2022;2;24;5
2022-03-03 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;113;2;50;401;2022;3;3;5
2022-03-03 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;114;4;57;391;2022;3;3;5
2022-09-29 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;162;5;81;208;2022;9;29;5
2022-09-29 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;166;18;81;123;2022;9;29;5
2022-03-03 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;154;6;80;153;2022;3;3;5
2022-03-03 02:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;164;9;80;103;2022;3;3;5
2022-03-10 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;154;3;78;218;2022;3;10;5
2022-03-10 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;144;3;79;151;2022;3;10;5
2022-03-10 02:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;163;15;84;110;2022;3;10;5
2022-06-16 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;152;17;78;74;2022;6;16;5
2022-06-16 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;163;10;85;142;2022;6;16;5
2022-06-09 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;177;3;72;325;2022;6;9;5
2022-10-13 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;132;1;55;510;2022;10;13;5
2022-10-13 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;135;1;39;482;2022;10;13;5
2022-10-13 09:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;103;1;31;639;2022;10;13;5
2022-10-13 10:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;130;3;57;503;2022;10;13;5
2022-10-13 11:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;132;7;57;423;2022;10;13;5
2022-03-17 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;134;2;54;308;2022;3;17;5
2022-10-13 15:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;116;2;52;428;2022;10;13;5
2022-10-13 16:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;106;1;36;479;2022;10;13;5
2022-10-13 17:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;106;1;26;536;2022;10;13;5
2022-10-13 18:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;91;2;23;516;2022;10;13;5
2022-10-13 19:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;114;3;33;437;2022;10;13;5
2022-06-23 19:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;102;3;30;358;2022;6;23;5
2022-03-24 21:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;134;4;72;317;2022;3;24;5
2022-03-24 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;139;1;71;317;2022;3;24;5
2022-10-27 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;123;2;56;309;2022;10;27;5
2022-10-27 06:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;165;3;76;378;2022;10;27;5
2022-10-27 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;137;1;54;431;2022;10;27;5
2022-04-21 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;127;2;61;305;2022;4;21;5
2022-04-21 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;132;2;58;372;2022;4;21;5
2022-04-21 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;125;2;56;418;2022;4;21;5
2022-04-21 15:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;136;1;57;416;2022;4;21;5
2022-07-21 09:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;133;1;60;412;2022;7;21;5
2022-07-21 10:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;140;1;51;436;2022;7;21;5
2022-07-21 11:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;122;3;48;486;2022;7;21;5
2022-08-04 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;128;1;43;314;2022;8;4;5
2022-07-21 05:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;147;11;83;228;2022;7;21;5
2022-07-21 06:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;157;1;79;371;2022;7;21;5
2022-07-28 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;137;5;69;254;2022;7;28;5
2022-12-08 11:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;123;3;50;404;2022;12;8;5
2022-12-08 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;127;4;56;432;2022;12;8;5
2022-12-01 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;146;8;77;195;2022;12;1;5
2022-12-01 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;150;5;77;154;2022;12;1;5
2022-09-01 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;141;4;53;395;2022;9;1;5
2022-05-12 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;141;9;76;312;2022;5;12;5
2022-09-15 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;126;1;54;403;2022;9;15;5
2022-09-15 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;111;2;53;351;2022;9;15;5
2022-02-17 18:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;120;1;24;388;2022;2;17;5
2022-02-17 19:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;115;1;35;410;2022;2;17;5
2022-02-24 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;122;4;50;322;2022;2;24;5
2022-05-26 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;153;12;77;86;2022;5;26;5
2022-05-26 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;153;6;79;134;2022;5;26;5
2022-05-26 05:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;180;8;84;263;2022;5;26;5
2022-06-09 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;156;5;77;229;2022;6;9;5
2022-10-06 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;136;12;73;233;2022;10;6;5
2022-10-06 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;164;3;78;149;2022;10;6;5
2022-03-10 21:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;134;3;71;215;2022;3;10;5
2022-03-10 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;142;3;70;177;2022;3;10;5
2022-03-10 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;146;4;72;182;2022;3;10;5
2022-03-17 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;136;4;51;473;2022;3;17;5
2022-03-17 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;151;8;77;76;2022;3;17;5
2022-03-17 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;137;7;77;105;2022;3;17;5
2022-06-23 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;141;2;53;225;2022;6;23;5
2022-06-23 09:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;121;4;56;357;2022;6;23;5
2022-06-23 10:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;64;64;64;1;2022;6;23;5
2022-10-20 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;157;15;84;83;2022;10;20;5
2022-10-20 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;154;11;87;138;2022;10;20;5
2022-06-30 02:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;159;6;71;114;2022;6;30;5
2022-10-27 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;158;11;80;225;2022;10;27;5
2022-10-27 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;140;6;80;148;2022;10;27;5
2022-10-27 02:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;164;9;89;100;2022;10;27;5
2022-10-27 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;144;21;87;87;2022;10;27;5
2022-03-31 11:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;131;6;62;411;2022;3;31;5
2022-06-30 17:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;125;1;33;585;2022;6;30;5
2022-06-30 18:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;102;1;25;633;2022;6;30;5
2022-07-07 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;137;4;63;538;2022;7;7;5
2022-07-07 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;125;4;60;426;2022;7;7;5
2022-07-07 09:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;118;3;61;419;2022;7;7;5
2022-07-07 10:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;126;10;62;455;2022;7;7;5
2022-07-07 20:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;146;1;37;366;2022;7;7;5
2022-07-07 21:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;130;1;41;352;2022;7;7;5
2022-07-07 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;143;3;49;350;2022;7;7;5
2022-07-07 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;144;3;51;327;2022;7;7;5
2022-07-07 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;154;1;79;235;2022;7;7;5
2022-07-07 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;156;6;82;173;2022;7;7;5
2022-11-10 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;145;24;83;87;2022;11;10;5
2022-07-21 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;129;1;58;399;2022;7;21;5
2022-07-21 15:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;130;1;56;400;2022;7;21;5
2022-11-10 09:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;123;2;52;452;2022;11;10;5
2022-11-10 10:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;130;2;54;390;2022;11;10;5
2022-04-21 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;151;2;69;331;2022;4;21;5
2022-04-21 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;152;2;72;278;2022;4;21;5
2022-11-17 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;166;12;87;139;2022;11;17;5
2022-04-21 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;144;1;58;580;2022;4;21;5
