DATE_TIME;LATITUDE;LONGITUDE;GEOHASH;MAXIMUM_SPEED;MINIMUM_SPEED;AVERAGE_SPEED;NUMBER_OF_VEHICLES
2022-05-08 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;153;3;79;210
2022-05-08 02:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;166;6;82;141
2022-05-08 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;176;9;85;89
2022-02-07 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;142;3;58;322
2022-02-07 09:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;131;4;53;377
2022-02-07 10:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;134;2;60;444
2022-05-02 19:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;116;1;36;272
2022-05-02 20:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;127;2;40;270
2022-05-02 21:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;114;2;41;293
2022-05-02 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;124;1;44;323
2022-05-03 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;137;24;87;52
2022-05-19 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;161;22;82;74
2022-05-07 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;128;4;56;398
2022-05-07 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;132;4;59;409
2022-05-07 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;126;3;58;330
2022-02-04 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;163;6;77;183
2022-02-04 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;144;15;79;137
2022-05-12 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;139;2;45;368
2022-01-02 23:00:00.0000000;289874255020032;411025987862528;sxk9gd;190;2;81;219
2022-01-03 00:00:00.0000000;289874255020032;411025987862528;sxk9gd;163;6;81;151
2022-01-03 01:00:00.0000000;289874255020032;411025987862528;sxk9gd;160;11;80;116
2022-01-03 02:00:00.0000000;289874255020032;411025987862528;sxk9gd;151;14;78;83
2022-01-03 03:00:00.0000000;289874255020032;411025987862528;sxk9gd;179;15;81;82
2022-01-03 04:00:00.0000000;289874255020032;411025987862528;sxk9gd;179;15;83;119
2022-01-03 05:00:00.0000000;289874255020032;411025987862528;sxk9gd;150;16;81;214
2022-01-03 06:00:00.0000000;289874255020032;411025987862528;sxk9gd;136;2;75;362
2022-01-07 05:00:00.0000000;289874255020032;411025987862528;sxk9gd;139;7;82;234
2022-01-07 06:00:00.0000000;289874255020032;411025987862528;sxk9gd;143;2;73;406
2022-01-07 07:00:00.0000000;289874255020032;411025987862528;sxk9gd;122;4;52;493
2022-01-07 08:00:00.0000000;289874255020032;411025987862528;sxk9gd;127;2;57;327
2022-01-07 09:00:00.0000000;289874255020032;411025987862528;sxk9gd;125;5;64;432
2022-01-07 10:00:00.0000000;289874255020032;411025987862528;sxk9gd;143;3;65;386
2022-01-13 02:00:00.0000000;289874255020032;411025987862528;sxk9gd;162;24;85;95
2022-01-13 03:00:00.0000000;289874255020032;411025987862528;sxk9gd;127;17;75;82
2022-01-13 04:00:00.0000000;289874255020032;411025987862528;sxk9gd;131;24;81;110
2022-01-13 05:00:00.0000000;289874255020032;411025987862528;sxk9gd;147;16;78;231
2022-01-13 06:00:00.0000000;289874255020032;411025987862528;sxk9gd;143;8;71;465
2022-01-13 07:00:00.0000000;289874255020032;411025987862528;sxk9gd;127;4;53;553
2022-01-13 08:00:00.0000000;289874255020032;411025987862528;sxk9gd;130;2;50;413
2022-01-13 09:00:00.0000000;289874255020032;411025987862528;sxk9gd;118;6;64;412
2022-01-17 22:00:00.0000000;289874255020032;411025987862528;sxk9gd;152;7;74;217
2022-01-17 23:00:00.0000000;289874255020032;411025987862528;sxk9gd;143;2;74;223
2022-01-18 00:00:00.0000000;289874255020032;411025987862528;sxk9gd;154;5;76;159
2022-01-18 01:00:00.0000000;289874255020032;411025987862528;sxk9gd;165;18;77;113
2022-01-18 02:00:00.0000000;289874255020032;411025987862528;sxk9gd;153;13;77;112
2022-01-18 03:00:00.0000000;289874255020032;411025987862528;sxk9gd;148;7;77;73
2022-01-22 23:00:00.0000000;289874255020032;411025987862528;sxk9gd;139;4;69;225
2022-01-23 00:00:00.0000000;289874255020032;411025987862528;sxk9gd;134;5;70;199
2022-01-23 01:00:00.0000000;289874255020032;411025987862528;sxk9gd;136;11;68;132
2022-01-23 02:00:00.0000000;289874255020032;411025987862528;sxk9gd;158;15;71;81
2022-01-23 03:00:00.0000000;289874255020032;411025987862528;sxk9gd;119;12;66;66
2022-01-23 04:00:00.0000000;289874255020032;411025987862528;sxk9gd;31;31;31;1
2022-01-23 10:00:00.0000000;289874255020032;411025987862528;sxk9gd;123;12;77;136
2022-01-23 11:00:00.0000000;289874255020032;411025987862528;sxk9gd;131;9;77;206
2022-01-28 21:00:00.0000000;289874255020032;411025987862528;sxk9gd;147;4;71;291
2022-01-28 22:00:00.0000000;289874255020032;411025987862528;sxk9gd;150;4;71;210
2022-01-28 23:00:00.0000000;289874255020032;411025987862528;sxk9gd;145;3;72;213
2022-01-29 00:00:00.0000000;289874255020032;411025987862528;sxk9gd;157;6;74;178
2022-01-29 01:00:00.0000000;289874255020032;411025987862528;sxk9gd;146;3;82;138
2022-01-29 02:00:00.0000000;289874255020032;411025987862528;sxk9gd;155;16;84;111
2022-01-29 03:00:00.0000000;289874255020032;411025987862528;sxk9gd;150;31;86;58
2022-01-29 04:00:00.0000000;289874255020032;411025987862528;sxk9gd;170;12;82;98
2022-02-01 11:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;123;6;61;411
2022-09-02 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;152;30;83;112
2022-02-12 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;127;2;73;244
2022-02-05 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;135;5;72;318
2022-09-02 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;140;16;83;134
2022-02-06 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;143;12;80;241
2022-05-06 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;145;2;70;264
2022-05-04 18:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;133;2;48;329
2022-02-02 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;125;6;60;459
2022-05-04 19:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;115;2;51;323
2022-02-02 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;120;1;50;496
2022-02-02 09:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;116;3;55;436
2022-05-04 20:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;119;3;47;282
2022-02-05 15:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;136;1;50;316
2022-02-05 16:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;117;2;45;415
